17.12.2013 09:18:50.121 //-------------- 17.12.2013 9:18:50 -------------------------
17.12.2013 12:52:25.425 Added toreload[m]: 81ef404d464315c510e520a2d626f898 *Webclient\config\templates_frk\to.chq
17.12.2013 12:52:25.426 Added toreload[m]: 4eb7a68a1c7b30cac0716de7a760eeb8 *Webclient\config\templates_frk\tv_3col_opt.chq
17.12.2013 12:52:25.426 Added toreload[m]: a9836b5b346633fd54016265d53e50a2 *Webclient\config\templates_frk\utk.chq
17.12.2013 12:52:25.427 Added toreload[m]: b11af62a06825b704c3304910ca26b66 *Webclient\config\templates_frk\vod.chq
17.12.2013 12:52:25.428 Added toreload[m]: 19257901c29d2fa4bbade3426cb2b3ca *Webclient\config\templates_frk\yandex.chq
17.12.2013 12:52:25.428 Added toreload[m]: fb193a97743e872c476ff9dced12dacb *Webclient\config\templates_frk_no_sup\2pay.chq
17.12.2013 12:52:25.429 Added toreload[m]: 996c9c547df9fa7582d408113ee79d0b *Webclient\config\templates_frk_no_sup\2pay_.chq
17.12.2013 12:52:25.429 Added toreload[m]: ae20462ed95262e60f5c4898613ed0c5 *Webclient\config\templates_frk_no_sup\alfa_credit.chq
17.12.2013 12:52:25.430 Added toreload[m]: 90bd276b063370b76a7bc9451bea25b0 *Webclient\config\templates_frk_no_sup\arg.chq
17.12.2013 12:52:25.437 Added toreload[m]: e72e49c984ba386ce98fb3688492af35 *Webclient\config\templates_frk_no_sup\arg_686.chq
17.12.2013 12:52:25.438 Added toreload[m]: 1606fa0344c4a30d99985fbe2c1d51ce *Webclient\config\templates_frk_no_sup\avt.chq
17.12.2013 12:52:25.438 Added toreload[m]: 7516ce3840b3ed8798e194fd7901aa9f *Webclient\config\templates_frk_no_sup\bee.chq
17.12.2013 12:52:25.439 Added toreload[m]: ff2d19c290b6374ac9eb9223ea5fb716 *Webclient\config\templates_frk_no_sup\credit.chq
17.12.2013 12:52:25.439 Added toreload[m]: 65fe270214a169ad7583586e8d08e3f8 *Webclient\config\templates_frk_no_sup\default.chq
17.12.2013 12:52:25.440 Added toreload[m]: 003b9b7b16babc874c2ca13bece2bd5b *Webclient\config\templates_frk_no_sup\erkc.chq
17.12.2013 12:52:25.441 Added toreload[m]: 295091a5012ea2612f0d632c0e1c4081 *Webclient\config\templates_frk_no_sup\exist.chq
17.12.2013 12:52:25.441 Added toreload[m]: ff6c2f2b13f0caba96e99f5a84107d7d *Webclient\config\templates_frk_no_sup\gibdd_opl.chq
17.12.2013 12:52:25.442 Added toreload[m]: 65fe270214a169ad7583586e8d08e3f8 *Webclient\config\templates_frk_no_sup\kes.chq
17.12.2013 12:52:25.442 Added toreload[m]: 4bea10a976a2c45b83663dfed53d768d *Webclient\config\templates_frk_no_sup\money.chq
17.12.2013 12:52:25.443 Added toreload[m]: e90cde5c8253af5eea8df72dc4317adf *Webclient\config\templates_frk_no_sup\mts.chq
17.12.2013 12:52:25.443 Added toreload[m]: c76a6ed55c7f60fac6c6f389c87801fa *Webclient\config\templates_frk_no_sup\narco_disp.chq
17.12.2013 12:52:25.451 Added toreload[m]: 38c233d245bab956837713c620f5fd4f *Webclient\config\templates_frk_no_sup\nesk.chq
17.12.2013 12:52:25.457 Added toreload[m]: 2fcf40aec1f4d6175d57283b61fd4932 *Webclient\config\templates_frk_no_sup\payment-error.chq
17.12.2013 12:52:25.458 Added toreload[m]: 8f0a03b341801fdf863e1a14435f9a44 *Webclient\config\templates_frk_no_sup\plat_term.chq
17.12.2013 12:52:25.459 Added toreload[m]: 1d500c7c5fdfdfb71d68716324ab8d16 *Webclient\config\templates_frk_no_sup\ros_credit.chq
17.12.2013 12:52:25.459 Added toreload[m]: 04cf999b5e28b3f32a664232124081c8 *Webclient\config\templates_frk_no_sup\tc.chq
17.12.2013 12:52:25.460 Added toreload[m]: e5ceab378500ef89feaa4dec32f7fdea *Webclient\config\templates_frk_no_sup\to.chq
17.12.2013 12:52:25.461 Added toreload[m]: 50e08abe491d1f67880431a7e7f5a2c9 *Webclient\config\templates_frk_no_sup\tv_3col_opt.chq
17.12.2013 12:52:25.461 Added toreload[m]: 5c2e755f7fd281a031fd799c08425699 *Webclient\config\templates_frk_no_sup\utk.chq
17.12.2013 12:52:25.462 Added toreload[m]: b11af62a06825b704c3304910ca26b66 *Webclient\config\templates_frk_no_sup\vod.chq
17.12.2013 12:52:25.462 Added toreload[m]: 05f4e3c222beeb575127d11e58bcff64 *Webclient\config\templates_frk_no_sup\yandex.chq
17.12.2013 12:52:25.477 Added toreload[m]: d58dc03b1fad1396c315ef61a8bf8109 *Webclient\config\templates_no_sup\erkc.chq
17.12.2013 12:52:25.477 Added toreload[m]: 98e250f2dcae464c179be42dce526cc3 *Webclient\config\templates_no_sup\gibdd_opl.chq
17.12.2013 12:52:25.478 Added toreload[m]: 26713732de9f8f1abba44729e1bc2cd2 *Webclient\config\templates_no_sup\narco_disp.chq
17.12.2013 12:52:25.492 Added toreload[m]: 6656d9dd6ef4cfcfadab91a1c3d5dcac *Webclient\config\templates_no_sup\plat_term.chq
17.12.2013 12:52:25.493 Added toreload[m]: b332f9fab2bbb8f1bdbd77dad7822ffb *Webclient\config\templates_no_sup\tc.chq
17.12.2013 12:52:25.494 Added toreload[m]: 1f035d7019337767cd0727dba2af1d5a *Webclient\config\templates_no_sup\to.chq
17.12.2013 12:52:25.494 Added toreload[m]: d94aa3ab0e79abe2aa4d6766d03d7932 *Webclient\config\templates_no_sup\tv_3col_opt.chq
17.12.2013 12:52:25.509 Added toreload[m]: 808074063a42cb61838862aafd5bf982 *Webclient\config\templates_prim\gibdd_opl.chq
17.12.2013 12:52:25.510 Added toreload[m]: b90c5389656e39bd1a8d809154e81885 *Webclient\config\templates_prim\to.chq
17.12.2013 12:52:25.510 Added toreload[m]: db14418eb081f7a1951921ff4f2dbf5d *Webclient\config\templates_prim\tv_3col_opt.chq
17.12.2013 12:52:25.518 Added toreload[m]: e69cde0f9c884f548146833eb11db32b *Webclient\DPSCom.exe
17.12.2013 12:52:25.518 Added toreload[m]: ed663ea0dbae20fd440fa0716e1409fc *Webclient\DPSKiosk.exe
17.12.2013 12:52:27.042 Added toreload[m]: 775a15872038fc888459566ec6063748 *Webclient\md5.txt
17.12.2013 12:52:27.063 Create Directory: C:\Webclient\
17.12.2013 12:52:27.063 Directory created: C:\Webclient\
17.12.2013 12:52:27.065 Have/Webclient
17.12.2013 12:52:27.092 82
17.12.2013 12:52:27.092 Create Directory: C:\Webclient\taxi\
17.12.2013 12:52:27.092 Directory created: C:\Webclient\taxi\
17.12.2013 12:52:27.094 Have/Webclient/taxi
17.12.2013 12:52:27.106 81
17.12.2013 12:52:27.106 Create Directory: C:\Webclient\outbound\
17.12.2013 12:52:27.106 Directory created: C:\Webclient\outbound\
17.12.2013 12:52:27.109 Have/Webclient/outbound
17.12.2013 12:52:27.120 81
17.12.2013 12:52:27.120 Create Directory: C:\Webclient\outbound\stat\
17.12.2013 12:52:27.120 Directory created: C:\Webclient\outbound\stat\
17.12.2013 12:52:27.123 Have/Webclient/outbound/stat
17.12.2013 12:52:27.145 80
17.12.2013 12:52:27.145 Create Directory: C:\Webclient\logs\
17.12.2013 12:52:27.145 Directory created: C:\Webclient\logs\
17.12.2013 12:52:27.147 Have/Webclient/logs
17.12.2013 12:52:27.164 79
17.12.2013 12:52:27.164 Create Directory: C:\Webclient\interface\
17.12.2013 12:52:27.164 Directory created: C:\Webclient\interface\
17.12.2013 12:52:27.166 Have/Webclient/interface
17.12.2013 12:52:27.196 89
17.12.2013 12:52:27.196 Create Directory: C:\Webclient\interface\theme\
17.12.2013 12:52:27.196 Directory created: C:\Webclient\interface\theme\
17.12.2013 12:52:27.199 Have/Webclient/interface/theme
17.12.2013 12:52:27.210 89
17.12.2013 12:52:27.210 Create Directory: C:\Webclient\interface\theme\17\
17.12.2013 12:52:27.210 Directory created: C:\Webclient\interface\theme\17\
17.12.2013 12:52:27.213 Have/Webclient/interface/theme/17
17.12.2013 12:52:27.225 89
17.12.2013 12:52:27.225 Create Directory: C:\Webclient\interface\theme\17\images\
17.12.2013 12:52:27.225 Directory created: C:\Webclient\interface\theme\17\images\
17.12.2013 12:52:27.228 Have/Webclient/interface/theme/17/images
17.12.2013 12:52:27.242 88
17.12.2013 12:52:27.242 Create Directory: C:\Webclient\interface\skins\
17.12.2013 12:52:27.242 Directory created: C:\Webclient\interface\skins\
17.12.2013 12:52:27.245 Have/Webclient/interface/skins
17.12.2013 12:52:27.256 88
17.12.2013 12:52:27.256 Create Directory: C:\Webclient\interface\skins\metro2\
17.12.2013 12:52:27.256 Directory created: C:\Webclient\interface\skins\metro2\
17.12.2013 12:52:27.259 Have/Webclient/interface/skins/metro2
17.12.2013 12:52:27.271 89
17.12.2013 12:52:27.271 Create Directory: C:\Webclient\interface\skins\metro2\swf\
17.12.2013 12:52:27.271 Directory created: C:\Webclient\interface\skins\metro2\swf\
17.12.2013 12:52:27.273 Have/Webclient/interface/skins/metro2/swf
17.12.2013 12:52:27.287 88
17.12.2013 12:52:27.287 Create Directory: C:\Webclient\interface\skins\metro2\i\
17.12.2013 12:52:27.287 Directory created: C:\Webclient\interface\skins\metro2\i\
17.12.2013 12:52:27.290 Have/Webclient/interface/skins/metro2/i
17.12.2013 12:52:27.543 88
17.12.2013 12:52:27.543 Create Directory: C:\Webclient\interface\skins\metro2\i\op\
17.12.2013 12:52:27.543 Directory created: C:\Webclient\interface\skins\metro2\i\op\
17.12.2013 12:52:27.546 Have/Webclient/interface/skins/metro2/i/op
17.12.2013 12:52:28.006 87
17.12.2013 12:52:28.006 Create Directory: C:\Webclient\interface\mj\
17.12.2013 12:52:28.006 Directory created: C:\Webclient\interface\mj\
17.12.2013 12:52:28.008 Have/Webclient/interface/mj
17.12.2013 12:52:28.023 86
17.12.2013 12:52:28.023 Create Directory: C:\Webclient\interface\marketing\
17.12.2013 12:52:28.023 Directory created: C:\Webclient\interface\marketing\
17.12.2013 12:52:28.025 Have/Webclient/interface/marketing
17.12.2013 12:52:28.037 85
17.12.2013 12:52:28.037 Create Directory: C:\Webclient\interface\locale\
17.12.2013 12:52:28.037 Directory created: C:\Webclient\interface\locale\
17.12.2013 12:52:28.039 Have/Webclient/interface/locale
17.12.2013 12:52:28.051 85
17.12.2013 12:52:28.051 Create Directory: C:\Webclient\interface\locale\ru\
17.12.2013 12:52:28.051 Directory created: C:\Webclient\interface\locale\ru\
17.12.2013 12:52:28.053 Have/Webclient/interface/locale/ru
17.12.2013 12:52:28.074 88
17.12.2013 12:52:28.074 Create Directory: C:\Webclient\interface\locale\ru\sound\
17.12.2013 12:52:28.074 Directory created: C:\Webclient\interface\locale\ru\sound\
17.12.2013 12:52:28.076 Have/Webclient/interface/locale/ru/sound
17.12.2013 12:52:28.088 87
17.12.2013 12:52:28.088 Create Directory: C:\Webclient\interface\locale\ru\Mts_Helper\
17.12.2013 12:52:28.088 Directory created: C:\Webclient\interface\locale\ru\Mts_Helper\
17.12.2013 12:52:28.091 Have/Webclient/interface/locale/ru/Mts_Helper
17.12.2013 12:52:28.102 87
17.12.2013 12:52:28.102 Create Directory: C:\Webclient\interface\locale\ru\Mts_Helper\interface\
17.12.2013 12:52:28.103 Directory created: C:\Webclient\interface\locale\ru\Mts_Helper\interface\
17.12.2013 12:52:28.105 Have/Webclient/interface/locale/ru/Mts_Helper/interface
17.12.2013 12:52:28.120 89
17.12.2013 12:52:28.120 Create Directory: C:\Webclient\interface\locale\ru\Mts_Helper\interface\snd\
17.12.2013 12:52:28.121 Directory created: C:\Webclient\interface\locale\ru\Mts_Helper\interface\snd\
17.12.2013 12:52:28.123 Have/Webclient/interface/locale/ru/Mts_Helper/interface/snd
17.12.2013 12:52:28.134 88
17.12.2013 12:52:28.134 Create Directory: C:\Webclient\interface\locale\ru\Mts_Helper\interface\lib\
17.12.2013 12:52:28.134 Directory created: C:\Webclient\interface\locale\ru\Mts_Helper\interface\lib\
17.12.2013 12:52:28.137 Have/Webclient/interface/locale/ru/Mts_Helper/interface/lib
17.12.2013 12:52:28.150 88
17.12.2013 12:52:28.150 Create Directory: C:\Webclient\interface\locale\ru\Mts_Helper\interface\lib\layouts\
17.12.2013 12:52:28.150 Directory created: C:\Webclient\interface\locale\ru\Mts_Helper\interface\lib\layouts\
17.12.2013 12:52:28.152 Have/Webclient/interface/locale/ru/Mts_Helper/interface/lib/layouts
17.12.2013 12:52:28.164 87
17.12.2013 12:52:28.164 Create Directory: C:\Webclient\interface\locale\ru\Mts_Helper\interface\img\
17.12.2013 12:52:28.164 Directory created: C:\Webclient\interface\locale\ru\Mts_Helper\interface\img\
17.12.2013 12:52:28.166 Have/Webclient/interface/locale/ru/Mts_Helper/interface/img
17.12.2013 12:52:28.182 86
17.12.2013 12:52:28.182 Create Directory: C:\Webclient\interface\locale\ru\jq\
17.12.2013 12:52:28.182 Directory created: C:\Webclient\interface\locale\ru\jq\
17.12.2013 12:52:28.184 Have/Webclient/interface/locale/ru/jq
17.12.2013 12:52:28.196 87
17.12.2013 12:52:28.196 Create Directory: C:\Webclient\interface\locale\ru\jq\js\
17.12.2013 12:52:28.197 Directory created: C:\Webclient\interface\locale\ru\jq\js\
17.12.2013 12:52:28.199 Have/Webclient/interface/locale/ru/jq/js
17.12.2013 12:52:28.211 86
17.12.2013 12:52:28.211 Create Directory: C:\Webclient\interface\locale\ru\jq\css\
17.12.2013 12:52:28.211 Directory created: C:\Webclient\interface\locale\ru\jq\css\
17.12.2013 12:52:28.214 Have/Webclient/interface/locale/ru/jq/css
17.12.2013 12:52:28.225 86
17.12.2013 12:52:28.225 Create Directory: C:\Webclient\interface\locale\ru\jq\css\ui-lightness\
17.12.2013 12:52:28.225 Directory created: C:\Webclient\interface\locale\ru\jq\css\ui-lightness\
17.12.2013 12:52:28.228 Have/Webclient/interface/locale/ru/jq/css/ui-lightness
17.12.2013 12:52:28.239 85
17.12.2013 12:52:28.239 Create Directory: C:\Webclient\interface\locale\ru\bank\
17.12.2013 12:52:28.239 Directory created: C:\Webclient\interface\locale\ru\bank\
17.12.2013 12:52:28.242 Have/Webclient/interface/locale/ru/bank
17.12.2013 12:52:28.254 87
17.12.2013 12:52:28.254 Create Directory: C:\Webclient\interface\locale\ru\bank\lib\
17.12.2013 12:52:28.254 Directory created: C:\Webclient\interface\locale\ru\bank\lib\
17.12.2013 12:52:28.257 Have/Webclient/interface/locale/ru/bank/lib
17.12.2013 12:52:28.270 86
17.12.2013 12:52:28.270 Create Directory: C:\Webclient\interface\locale\ru\bank\images\
17.12.2013 12:52:28.270 Directory created: C:\Webclient\interface\locale\ru\bank\images\
17.12.2013 12:52:28.273 Have/Webclient/interface/locale/ru/bank/images
17.12.2013 12:52:28.286 85
17.12.2013 12:52:28.286 Create Directory: C:\Webclient\interface\locale\ru\bank\css\
17.12.2013 12:52:28.286 Directory created: C:\Webclient\interface\locale\ru\bank\css\
17.12.2013 12:52:28.289 Have/Webclient/interface/locale/ru/bank/css
17.12.2013 12:52:28.300 84
17.12.2013 12:52:28.300 Create Directory: C:\Webclient\interface\lib\
17.12.2013 12:52:28.301 Directory created: C:\Webclient\interface\lib\
17.12.2013 12:52:28.303 Have/Webclient/interface/lib
17.12.2013 12:52:28.315 83
17.12.2013 12:52:28.315 Create Directory: C:\Webclient\interface\images\
17.12.2013 12:52:28.315 Directory created: C:\Webclient\interface\images\
17.12.2013 12:52:28.318 Have/Webclient/interface/images
17.12.2013 12:52:28.330 84
17.12.2013 12:52:28.330 Create Directory: C:\Webclient\interface\images\operators\
17.12.2013 12:52:28.330 Directory created: C:\Webclient\interface\images\operators\
17.12.2013 12:52:28.332 Have/Webclient/interface/images/operators
17.12.2013 12:52:28.806 83
17.12.2013 12:52:28.807 Create Directory: C:\Webclient\interface\images\17\
17.12.2013 12:52:28.807 Directory created: C:\Webclient\interface\images\17\
17.12.2013 12:52:28.809 Have/Webclient/interface/images/17
17.12.2013 12:52:28.824 82
17.12.2013 12:52:28.824 Create Directory: C:\Webclient\interface\if3scen\
17.12.2013 12:52:28.824 Directory created: C:\Webclient\interface\if3scen\
17.12.2013 12:52:28.827 Have/Webclient/interface/if3scen
17.12.2013 12:52:28.838 81
17.12.2013 12:52:28.838 Create Directory: C:\Webclient\interface\if3mods\
17.12.2013 12:52:28.838 Directory created: C:\Webclient\interface\if3mods\
17.12.2013 12:52:28.841 Have/Webclient/interface/if3mods
17.12.2013 12:52:28.854 80
17.12.2013 12:52:28.854 Create Directory: C:\Webclient\interface\if3docs\
17.12.2013 12:52:28.854 Directory created: C:\Webclient\interface\if3docs\
17.12.2013 12:52:28.857 Have/Webclient/interface/if3docs
17.12.2013 12:52:28.868 79
17.12.2013 12:52:28.868 Create Directory: C:\Webclient\interface\adv\
17.12.2013 12:52:28.868 Directory created: C:\Webclient\interface\adv\
17.12.2013 12:52:28.871 Have/Webclient/interface/adv
17.12.2013 12:52:28.883 78
17.12.2013 12:52:28.883 Create Directory: C:\Webclient\inbound\
17.12.2013 12:52:28.883 Directory created: C:\Webclient\inbound\
17.12.2013 12:52:28.885 Have/Webclient/inbound
17.12.2013 12:52:28.905 77
17.12.2013 12:52:28.905 Create Directory: C:\Webclient\DPSCom\
17.12.2013 12:52:28.906 Directory created: C:\Webclient\DPSCom\
17.12.2013 12:52:28.908 Have/Webclient/DPSCom
17.12.2013 12:52:28.921 76
17.12.2013 12:52:28.922 Create Directory: C:\Webclient\config\
17.12.2013 12:52:28.922 Directory created: C:\Webclient\config\
17.12.2013 12:52:28.924 Have/Webclient/config
17.12.2013 12:52:28.942 80
17.12.2013 12:52:28.942 Create Directory: C:\Webclient\config\templates_prim\
17.12.2013 12:52:28.942 Directory created: C:\Webclient\config\templates_prim\
17.12.2013 12:52:28.944 Have/Webclient/config/templates_prim
17.12.2013 12:52:28.961 79
17.12.2013 12:52:28.961 Create Directory: C:\Webclient\config\templates_no_sup\
17.12.2013 12:52:28.961 Directory created: C:\Webclient\config\templates_no_sup\
17.12.2013 12:52:28.964 Have/Webclient/config/templates_no_sup
17.12.2013 12:52:28.982 78
17.12.2013 12:52:28.982 Create Directory: C:\Webclient\config\templates_frk_no_sup\
17.12.2013 12:52:28.983 Directory created: C:\Webclient\config\templates_frk_no_sup\
17.12.2013 12:52:28.985 Have/Webclient/config/templates_frk_no_sup
17.12.2013 12:52:29.004 77
17.12.2013 12:52:29.004 Create Directory: C:\Webclient\config\templates_frk\
17.12.2013 12:52:29.004 Directory created: C:\Webclient\config\templates_frk\
17.12.2013 12:52:29.007 Have/Webclient/config/templates_frk
17.12.2013 12:52:29.026 76
17.12.2013 12:52:29.026 Create Directory: C:\Webclient\config\templates\
17.12.2013 12:52:29.026 Directory created: C:\Webclient\config\templates\
17.12.2013 12:52:29.029 Have/Webclient/config/templates
17.12.2013 12:52:29.048 download: true
17.12.2013 12:52:29.048 Check directory exists ...
17.12.2013 12:52:29.061 ---------C:\Webclient\md5.txt------1s
17.12.2013 12:52:29.061 \Backup
17.12.2013 12:52:29.061 ---------C:\Webclient\md5.txt------1s
17.12.2013 12:52:29.061 \config
17.12.2013 12:52:29.061 ---------C:\Webclient\md5.txt------1s
17.12.2013 12:52:29.061 \DPSCom
17.12.2013 12:52:29.061 ---------C:\Webclient\md5.txt------1s
17.12.2013 12:52:29.061 \logs
17.12.2013 12:52:29.061 ---------C:\Webclient\md5.txt------1s
17.12.2013 12:52:29.061 \inbound
17.12.2013 12:52:29.061 ---------C:\Webclient\md5.txt------1s
17.12.2013 12:52:29.061 \outbound
17.12.2013 12:52:29.061 ExceptionList: ends with false
17.12.2013 12:52:29.279 File created : C:\Webclient\md5.txt
17.12.2013 12:52:29.308 ---------C:\Webclient\DPSKiosk.exe------1s
17.12.2013 12:52:29.308 \Backup
17.12.2013 12:52:29.308 ---------C:\Webclient\DPSKiosk.exe------1s
17.12.2013 12:52:29.308 \config
17.12.2013 12:52:29.308 ---------C:\Webclient\DPSKiosk.exe------1s
17.12.2013 12:52:29.308 \DPSCom
17.12.2013 12:52:29.308 ---------C:\Webclient\DPSKiosk.exe------1s
17.12.2013 12:52:29.308 \logs
17.12.2013 12:52:29.308 ---------C:\Webclient\DPSKiosk.exe------1s
17.12.2013 12:52:29.308 \inbound
17.12.2013 12:52:29.308 ---------C:\Webclient\DPSKiosk.exe------1s
17.12.2013 12:52:29.308 \outbound
17.12.2013 12:52:29.308 ExceptionList: ends with false
17.12.2013 12:52:30.076 File created : C:\Webclient\DPSKiosk.exe
17.12.2013 12:52:30.093 ---------C:\Webclient\DPSCom.exe------1s
17.12.2013 12:52:30.093 \Backup
17.12.2013 12:52:30.093 ---------C:\Webclient\DPSCom.exe------1s
17.12.2013 12:52:30.093 \config
17.12.2013 12:52:30.093 ExceptionList: TRUE
17.12.2013 12:52:30.093 Exception for path: C:\Webclient\DPSCom.exe . Please choose another way to update this file
17.12.2013 12:52:30.103 ---------C:\Webclient\config\templates_prim\tv_3col_opt.chq------1s
17.12.2013 12:52:30.103 \Backup
17.12.2013 12:52:30.103 ExceptionList: TRUE
17.12.2013 12:52:30.103 Exception for path: C:\Webclient\config\templates_prim\tv_3col_opt.chq . Please choose another way to update this file
17.12.2013 12:52:30.117 ---------C:\Webclient\config\templates_prim\to.chq------1s
17.12.2013 12:52:30.117 \Backup
17.12.2013 12:52:30.117 ExceptionList: TRUE
17.12.2013 12:52:30.117 Exception for path: C:\Webclient\config\templates_prim\to.chq . Please choose another way to update this file
17.12.2013 12:52:30.127 ---------C:\Webclient\config\templates_prim\gibdd_opl.chq------1s
17.12.2013 12:52:30.127 \Backup
17.12.2013 12:52:30.127 ExceptionList: TRUE
17.12.2013 12:52:30.127 Exception for path: C:\Webclient\config\templates_prim\gibdd_opl.chq . Please choose another way to update this file
17.12.2013 12:52:30.143 ---------C:\Webclient\config\templates_no_sup\tv_3col_opt.chq------1s
17.12.2013 12:52:30.143 \Backup
17.12.2013 12:52:30.143 ExceptionList: TRUE
17.12.2013 12:52:30.143 Exception for path: C:\Webclient\config\templates_no_sup\tv_3col_opt.chq . Please choose another way to update this file
17.12.2013 12:52:30.155 ---------C:\Webclient\config\templates_no_sup\to.chq------1s
17.12.2013 12:52:30.155 \Backup
17.12.2013 12:52:30.155 ExceptionList: TRUE
17.12.2013 12:52:30.155 Exception for path: C:\Webclient\config\templates_no_sup\to.chq . Please choose another way to update this file
17.12.2013 12:52:30.166 ---------C:\Webclient\config\templates_no_sup\tc.chq------1s
17.12.2013 12:52:30.166 \Backup
17.12.2013 12:52:30.166 ExceptionList: TRUE
17.12.2013 12:52:30.166 Exception for path: C:\Webclient\config\templates_no_sup\tc.chq . Please choose another way to update this file
17.12.2013 12:52:30.179 ---------C:\Webclient\config\templates_no_sup\plat_term.chq------1s
17.12.2013 12:52:30.179 \Backup
17.12.2013 12:52:30.179 ExceptionList: TRUE
17.12.2013 12:52:30.179 Exception for path: C:\Webclient\config\templates_no_sup\plat_term.chq . Please choose another way to update this file
17.12.2013 12:52:30.192 ---------C:\Webclient\config\templates_no_sup\narco_disp.chq------1s
17.12.2013 12:52:30.192 \Backup
17.12.2013 12:52:30.192 ExceptionList: TRUE
17.12.2013 12:52:30.192 Exception for path: C:\Webclient\config\templates_no_sup\narco_disp.chq . Please choose another way to update this file
17.12.2013 12:52:30.199 ---------C:\Webclient\config\templates_no_sup\gibdd_opl.chq------1s
17.12.2013 12:52:30.199 \Backup
17.12.2013 12:52:30.199 ExceptionList: TRUE
17.12.2013 12:52:30.199 Exception for path: C:\Webclient\config\templates_no_sup\gibdd_opl.chq . Please choose another way to update this file
17.12.2013 12:52:30.213 ---------C:\Webclient\config\templates_no_sup\erkc.chq------1s
17.12.2013 12:52:30.213 \Backup
17.12.2013 12:52:30.213 ExceptionList: TRUE
17.12.2013 12:52:30.213 Exception for path: C:\Webclient\config\templates_no_sup\erkc.chq . Please choose another way to update this file
17.12.2013 12:52:30.228 ---------C:\Webclient\config\templates_frk_no_sup\yandex.chq------1s
17.12.2013 12:52:30.228 \Backup
17.12.2013 12:52:30.228 ExceptionList: TRUE
17.12.2013 12:52:30.228 Exception for path: C:\Webclient\config\templates_frk_no_sup\yandex.chq . Please choose another way to update this file
17.12.2013 12:52:30.240 ---------C:\Webclient\config\templates_frk_no_sup\vod.chq------1s
17.12.2013 12:52:30.240 \Backup
17.12.2013 12:52:30.240 ExceptionList: TRUE
17.12.2013 12:52:30.240 Exception for path: C:\Webclient\config\templates_frk_no_sup\vod.chq . Please choose another way to update this file
17.12.2013 12:52:30.253 ---------C:\Webclient\config\templates_frk_no_sup\utk.chq------1s
17.12.2013 12:52:30.253 \Backup
17.12.2013 12:52:30.253 ExceptionList: TRUE
17.12.2013 12:52:30.253 Exception for path: C:\Webclient\config\templates_frk_no_sup\utk.chq . Please choose another way to update this file
17.12.2013 12:52:30.265 ---------C:\Webclient\config\templates_frk_no_sup\tv_3col_opt.chq------1s
17.12.2013 12:52:30.265 \Backup
17.12.2013 12:52:30.265 ExceptionList: TRUE
17.12.2013 12:52:30.266 Exception for path: C:\Webclient\config\templates_frk_no_sup\tv_3col_opt.chq . Please choose another way to update this file
17.12.2013 12:52:30.279 ---------C:\Webclient\config\templates_frk_no_sup\to.chq------1s
17.12.2013 12:52:30.279 \Backup
17.12.2013 12:52:30.279 ExceptionList: TRUE
17.12.2013 12:52:30.279 Exception for path: C:\Webclient\config\templates_frk_no_sup\to.chq . Please choose another way to update this file
17.12.2013 12:52:30.291 ---------C:\Webclient\config\templates_frk_no_sup\tc.chq------1s
17.12.2013 12:52:30.291 \Backup
17.12.2013 12:52:30.291 ExceptionList: TRUE
17.12.2013 12:52:30.291 Exception for path: C:\Webclient\config\templates_frk_no_sup\tc.chq . Please choose another way to update this file
17.12.2013 12:52:30.303 ---------C:\Webclient\config\templates_frk_no_sup\ros_credit.chq------1s
17.12.2013 12:52:30.303 \Backup
17.12.2013 12:52:30.303 ExceptionList: TRUE
17.12.2013 12:52:30.303 Exception for path: C:\Webclient\config\templates_frk_no_sup\ros_credit.chq . Please choose another way to update this file
17.12.2013 12:52:30.315 ---------C:\Webclient\config\templates_frk_no_sup\plat_term.chq------1s
17.12.2013 12:52:30.315 \Backup
17.12.2013 12:52:30.315 ExceptionList: TRUE
17.12.2013 12:52:30.315 Exception for path: C:\Webclient\config\templates_frk_no_sup\plat_term.chq . Please choose another way to update this file
17.12.2013 12:52:30.323 ---------C:\Webclient\config\templates_frk_no_sup\payment-error.chq------1s
17.12.2013 12:52:30.323 \Backup
17.12.2013 12:52:30.323 ExceptionList: TRUE
17.12.2013 12:52:30.323 Exception for path: C:\Webclient\config\templates_frk_no_sup\payment-error.chq . Please choose another way to update this file
17.12.2013 12:52:30.336 ---------C:\Webclient\config\templates_frk_no_sup\nesk.chq------1s
17.12.2013 12:52:30.336 \Backup
17.12.2013 12:52:30.336 ExceptionList: TRUE
17.12.2013 12:52:30.336 Exception for path: C:\Webclient\config\templates_frk_no_sup\nesk.chq . Please choose another way to update this file
17.12.2013 12:52:30.345 ---------C:\Webclient\config\templates_frk_no_sup\narco_disp.chq------1s
17.12.2013 12:52:30.345 \Backup
17.12.2013 12:52:30.345 ExceptionList: TRUE
17.12.2013 12:52:30.345 Exception for path: C:\Webclient\config\templates_frk_no_sup\narco_disp.chq . Please choose another way to update this file
17.12.2013 12:52:30.360 ---------C:\Webclient\config\templates_frk_no_sup\mts.chq------1s
17.12.2013 12:52:30.360 \Backup
17.12.2013 12:52:30.360 ExceptionList: TRUE
17.12.2013 12:52:30.360 Exception for path: C:\Webclient\config\templates_frk_no_sup\mts.chq . Please choose another way to update this file
17.12.2013 12:52:30.373 ---------C:\Webclient\config\templates_frk_no_sup\money.chq------1s
17.12.2013 12:52:30.373 \Backup
