06.03.2014 14:01:51.583 //-------------- 06.03.2014 14:01:51 -------------------------
06.03.2014 14:01:51.705 Configuration XML has been opened ... 
06.03.2014 14:02:32.420 Совпали: 339987cc30f27688e7a1caab411d11d0 *Webclient\interface\interface\skins\metro2\i\pad_but2a1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.420 Совпали: 8a3181c324dc74693beb0f6f5fcef9d7 *Webclient\interface\interface\skins\metro2\i\pad_but3a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.420 Совпали: d89161bffc62c289d369123e7e59457a *Webclient\interface\interface\skins\metro2\i\pad_but3a1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.420 Совпали: b8920b31c7f940b2dbee40d242f53a68 *Webclient\interface\interface\skins\metro2\i\pad_but4a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.420 Совпали: 9dce205cd0e54b37df40a87a8ba2eb7c *Webclient\interface\interface\skins\metro2\i\pad_but4a1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.420 Совпали: 81d2398cf2fc6416075f6e0894d59925 *Webclient\interface\interface\skins\metro2\i\pad_but5a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.420 Совпали: bb5fce739fbfa76daa5665706fc8be36 *Webclient\interface\interface\skins\metro2\i\pad_but5a1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.420 Совпали: c3f9804e43bc8f11a72f97141413311f *Webclient\interface\interface\skins\metro2\i\pad_but6a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.420 Совпали: e61f89f9f4bd4d24c19a2240f84d815a *Webclient\interface\interface\skins\metro2\i\pad_but6a1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.420 Совпали: 1a277b7f16799db0a92227b9787d71de *Webclient\interface\interface\skins\metro2\i\pad_but7a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.420 Совпали: 66bb0de14dacf7336b6f1d489cee20f1 *Webclient\interface\interface\skins\metro2\i\pad_but7a1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 185587ba0753cc8a157d683927bc2312 *Webclient\interface\interface\skins\metro2\i\pad_but8a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 94023d1e20f767da4ff09bf1eebc29ba *Webclient\interface\interface\skins\metro2\i\pad_but8a1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 6740c47555cb0db142efbbb84ab1b1b2 *Webclient\interface\interface\skins\metro2\i\pad_but9a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: e189e4de9196c2e1e87544369b0539fa *Webclient\interface\interface\skins\metro2\i\pad_but9a1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 1d562f84691cbcdb1f727bcd980ce348 *Webclient\interface\interface\skins\metro2\i\pad_butba0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 37f1465e9391292662f0d1260f18a3aa *Webclient\interface\interface\skins\metro2\i\pad_butba1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 692c40a91cf0806f7f41a610823c8df0 *Webclient\interface\interface\skins\metro2\i\pad_butca0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 5414eb952d846205d75afce19a3617e1 *Webclient\interface\interface\skins\metro2\i\pad_butca1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: e651eaa5bc0eca4303c42e1a2141636b *Webclient\interface\interface\skins\metro2\i\ping_0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 66366231b6c80eba2e02f1712a374a67 *Webclient\interface\interface\skins\metro2\i\ping_1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 6b8cbfcf56803c4175c9f3745baf2b6c *Webclient\interface\interface\skins\metro2\i\print.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: fc56994a899f9fb35ac2b38e3ffb3176 *Webclient\interface\interface\skins\metro2\i\reklama.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: c58ebd7e88d57bedc8a7fb579f94a15e *Webclient\interface\interface\skins\metro2\i\reklama_detsad.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: afac5afb73dde8ec750dd72a75032831 *Webclient\interface\interface\skins\metro2\i\reklama_psych.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 8b179f7d0fef15ed216462c75bcd30c1 *Webclient\interface\interface\skins\metro2\i\reklama_visa.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: b394fe47181623ab1e9390933c664a8b *Webclient\interface\interface\skins\metro2\i\rulez.bmp и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: df3e567d6f16d040326c7a0ea29a4f41 *Webclient\interface\interface\skins\metro2\i\spc.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 983c1e81f045c1330e6712d9a2ee4336 *Webclient\interface\interface\skins\metro2\i\step1.jpg и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 884db315f00c3e4f46fb998cf47776ea *Webclient\interface\interface\skins\metro2\i\step2.jpg и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 5170ac6a8da0ab3ef3d2e9e82292bff7 *Webclient\interface\interface\skins\metro2\i\step3.jpg и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 6a13830a3631be983f031dad42f4e30d *Webclient\interface\interface\skins\metro2\i\step4.jpg и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: b889c4223202c6bcac697fd91aa93608 *Webclient\interface\interface\skins\metro2\i\step5.jpg и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: e81be8d22edcd5bde47bc0c7782b8c56 *Webclient\interface\interface\skins\metro2\i\tc_50.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 76ad7b61c7f7c3a9e73c8ea8c69cc5d3 *Webclient\interface\interface\skins\metro2\i\tc_75.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: ad69575cac84e0c4a70c2f2cfbc43052 *Webclient\interface\interface\skins\metro2\i\Thumbs.db и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 14765152bfcce71b0338699983c45ce5 *Webclient\interface\interface\skins\metro2\i\title_menu_1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 5200a39007c078b21242536141aec0d4 *Webclient\interface\interface\skins\metro2\i\title_menu_2.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: f7efa714a9c7e62739d9a80516167bbc *Webclient\interface\interface\skins\metro2\i\title_menu_3.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 55c264d44135c6ef9762d8442fc4161a *Webclient\interface\interface\skins\metro2\i\zkh.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: e64a3541ffe5d4670cbd9c103cce6471 *Webclient\interface\interface\skins\metro2\i\_1bg_message_left.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 8cf0a1e9a25aa8339a4c9a1be920b9bf *Webclient\interface\interface\skins\metro2\i\_1op_bg2.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 28e1028c6eaf309e09e60a51388bf764 *Webclient\interface\interface\skins\metro2\i\_2bg_message.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 58d05859aac081bdaf0990798439a0dc *Webclient\interface\interface\skins\metro2\i\_2op_bg2.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: addd2f5619911f6d3c80014ecafc6485 *Webclient\interface\interface\skins\metro2\i\_3op_bg2.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 561a91517876e45782a3bb2db9693d54 *Webclient\interface\interface\skins\metro2\i\_4op_bg2.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: c9ed7427ecd27455ed7c51037a712022 *Webclient\interface\interface\skins\metro2\i\_bg_field41.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: edbab1b113c4b11e4528af0bb1773825 *Webclient\interface\interface\skins\metro2\i\_bg_keypad.bmp и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: c07509d482c9cd36ee5fdfaa3040a51f *Webclient\interface\interface\skins\metro2\i\_bg_main.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 77cdcba807ab97ae1550fe7c3a895626 *Webclient\interface\interface\skins\metro2\i\_bg_vp_accdet1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 3208eb2b886ba4adc4edde2745ecdf9a *Webclient\interface\interface\skins\metro2\i\_keypad1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 70f9fe72b6ba9b40de2737b9ca5b9f4c *Webclient\interface\interface\skins\metro2\i\_keypad2.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 04d682fc3c750cb8006fd3ff45c0e7b3 *Webclient\interface\interface\skins\metro2\i\_keypad3.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 81e39b75e29ef4e028d13491508956dd *Webclient\interface\interface\skins\metro2\i\_keypad4.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 6f471f7be37091982d191d60faeb7893 *Webclient\interface\interface\skins\metro2\i\_main_beeline.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 61deb966a60f08b4d5c5f34845f705ee *Webclient\interface\interface\skins\metro2\i\_main_megafon.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 0b510cd8769aea66ba74567b5715a2f6 *Webclient\interface\interface\skins\metro2\i\_main_mobile_ico.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 72971abd9a6d032efa248f18bf8806bc *Webclient\interface\interface\skins\metro2\i\_main_mts.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: d62b872a8b18fb22a7461f93ecd1595d *Webclient\interface\interface\skins\metro2\i\_main_skylink.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: d29395cb16e502e30a1f5378c59f0489 *Webclient\interface\interface\skins\metro2\i\_main_tele2.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 686c9bf207797cc5c45cfa8b199583aa *Webclient\interface\interface\skins\metro2\i\_nbut1_g0_green.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: be36ef2dedba8e0f1b32c00c47f213be *Webclient\interface\interface\skins\metro2\i\_nbut1_g0_menu.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 2a6a4d1239c81aeef1ffa002a5d1e492 *Webclient\interface\interface\skins\metro2\i\_nbut1_info.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 497d38c684add2213a0042699ff408a2 *Webclient\interface\interface\skins\metro2\i\_nbut1_left.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: 957590b4891132f584aea92260d793d2 *Webclient\interface\interface\skins\metro2\i\_nbut1_right.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.421 Совпали: aabcb3ed894c1acd56674715bf50fad4 *Webclient\interface\interface\skins\metro2\i\_op_bg2.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 4520dbec3dc35b93cb8a1d9fb7751b6e *Webclient\interface\interface\skins\metro2\i\_op_bg3.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 09f8d42ecd4128ae94280383d0d9df0b *Webclient\interface\interface\skins\metro2\i\_pad_but0a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 20a8de55a5adfdbfd591c8ef3e9493d3 *Webclient\interface\interface\skins\metro2\i\_pad_but1a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 9dac3f926f7d722c4af2f8157d7fabb7 *Webclient\interface\interface\skins\metro2\i\_pad_but2a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: e535e40a08a17b5d60c23886e4008c54 *Webclient\interface\interface\skins\metro2\i\_pad_but3a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 4eb4e567f2c3a31860250d0233b16483 *Webclient\interface\interface\skins\metro2\i\_pad_but4a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: bb2a9a13f8ca018df5aa125c8cfe234a *Webclient\interface\interface\skins\metro2\i\_pad_but5a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 630cc35b0fe8f151b7b81a2351cd8167 *Webclient\interface\interface\skins\metro2\i\_pad_but6a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 0da31f4d16584f538aca7cfc26a3e7bc *Webclient\interface\interface\skins\metro2\i\_pad_but7a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: a5198b4fd7daa0ad90f81d50f0b6f843 *Webclient\interface\interface\skins\metro2\i\_pad_but8a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: a1ec02ad3a9711dfdbfbea96208ec561 *Webclient\interface\interface\skins\metro2\i\_pad_but9a0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 176b04a5879101de0ae42f558079f651 *Webclient\interface\interface\skins\metro2\i\_pad_butba0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 203db3add5be5881a7cc1ca6aa9593ea *Webclient\interface\interface\skins\metro2\i\_pad_butca0.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: b8d5b86b89a5aeacb45333fe70803529 *Webclient\interface\interface\skins\metro2\i\__bg_field4_big10.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: b8d5b86b89a5aeacb45333fe70803529 *Webclient\interface\interface\skins\metro2\i\__bg_field4_big11.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 0c37e03b702348a8cb2e20e6de5be890 *Webclient\interface\interface\skins\metro2\i\__bg_main.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 6dab9a69ce0ab30c995f45545a56d8d1 *Webclient\interface\interface\skins\metro2\skp.js и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: be2d96b7da0d53a3460f4af36b454805 *Webclient\interface\interface\skins\metro2\swf\help.swf и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 9eeaef7e1b2b2a88e2fdc226b721368d *Webclient\interface\interface\skins\metro2\swf\helper_empty.swf и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 9eeaef7e1b2b2a88e2fdc226b721368d *Webclient\interface\interface\skins\metro2\swf\helper_lgo.swf и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 9eeaef7e1b2b2a88e2fdc226b721368d *Webclient\interface\interface\skins\metro2\swf\helper_wrn.swf и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 9eeaef7e1b2b2a88e2fdc226b721368d *Webclient\interface\interface\skins\metro2\swf\helper_yap.swf и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: bc6c01dd9ddc0ca6c430572d8ac6eebe *Webclient\interface\interface\skins\metro2\swf\info.swf и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: ed63878fc1d7fb8de4f5cd8c91cf07d0 *Webclient\interface\interface\skins\metro2\swf\info_flash.swf и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: bbadd70d065cfd8e27e685c45c3c3d8b *Webclient\interface\interface\skins\metro2\swf\LoaderCellRenderer.as и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 57cf5c38109bdb09f7431a92307483b5 *Webclient\interface\interface\skins\metro2\swf\movies.xml и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 0c9a023e9954d06d144b1cf1cb01a951 *Webclient\interface\interface\skins\metro2\swf\prnt.swf и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 2ef3e7cdd22388a34df17b5cda107b3c *Webclient\interface\interface\skins\metro2\swf\section14.swf и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: f5061007267498a3cb1d0f94d2ca0d80 *Webclient\interface\interface\skins\metro2\swf\view_marquee.swf и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 47cbd4b0d297e2c7d53111bd8ed47b6a *Webclient\interface\interface\system.js и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 1dbb3c516d3a6a45915f0690190c8f3a *Webclient\interface\interface\tc.js и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 334d6916db104961cef48d90a645c092 *Webclient\interface\interface\terminal_error.html и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: e3d6948e466c3ad354adbdc3f3b6e983 *Webclient\interface\interface\theme\17\debug.css и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 390c8fc1354d32bbf485dbc9b4b11ec0 *Webclient\interface\interface\theme\17\ie-fix.css и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: df19a89ab062bf221cba74ac8c5dac55 *Webclient\interface\interface\theme\17\images\bg.bmp и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: fa9ab92d019fcbbcb40ddfcdc18c6422 *Webclient\interface\interface\theme\17\images\bg.jpg и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 3e4900a758acab7bce57726a819f5594 *Webclient\interface\interface\theme\17\images\cash-id-add-info.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: ee9549e0a5429f6d00241f039788a9f2 *Webclient\interface\interface\theme\17\images\digit-button-down.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: a0ba0f75f0352600adeb5f059c69e748 *Webclient\interface\interface\theme\17\images\digit-button.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 0013fc65c73bcb2bcf067dbe2faad258 *Webclient\interface\interface\theme\17\images\label_bg.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 6c41ae535b1166aed12f17a5e74aa0c7 *Webclient\interface\interface\theme\17\images\masked-field.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 53e5df4f84922f6dd05d318b416d090e *Webclient\interface\interface\theme\17\images\menu-item.jpg и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 8098b0693e0a14551293e8b4e535b44e *Webclient\interface\interface\theme\17\images\menu-item.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: b49bd1f4ba72cfbbca17760d4aa8609b *Webclient\interface\interface\theme\17\images\message.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: da4a32ff636074906f1d208203da71e0 *Webclient\interface\interface\theme\17\images\processing-info-env.png и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 7daa19c2f39bcabed38389cf4a4688e1 *Webclient\interface\interface\theme\17\images\quickaccess.jpg и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 6ebf3e3ebc15d2cb5e2dd88290a4bd9a *Webclient\interface\interface\theme\17\layout.css и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 12ac6a77cd64a5a92524583a50107926 *Webclient\interface\interface\theme\base.css и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 0c93114ebe5009177aae17e50535c4a0 *Webclient\interface\interface\ui.js и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 1817b6e7f8c8a7f42e50156bf0d0d536 *Webclient\interface\interface\version.if и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: d41d8cd98f00b204e9800998ecf8427e *Webclient\interface\interface\youcandeleteit.txt и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: b29c22eae459aa715cdd8fa340bb6e29 *Webclient\interface\jquery\jquery-2.0.3.js и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 4bab8348a52d17428f684ad1ec3a427e *Webclient\interface\lib\jquery.js и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.422 Совпали: 39e7367bbcbb316e4dc96d47f9704868 *Webclient\interface\lib\new  2.js и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.423 Совпали: 08370b2487955768736251e34e6d97d9 *Webclient\interface\lib\tools.js и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.423 Совпали: 143bf54a043ab54f1d06e4bba89bf2e7 *Webclient\interface\locale\ru\bank\css\banks.css и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.423 Совпали: 52002d31ba752701d75e7968dd1d194c *Webclient\interface\locale\ru\bank\images\bg.jpg и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.423 Совпали: 1c88fdb343eadcb65c42ee17509f0fc8 *Webclient\interface\locale\ru\bank\images\bg_main.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.423 Совпали: d3d50225f0e1d774e2b8517ae8fe21ba *Webclient\interface\locale\ru\bank\images\keypad4.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.423 Совпали: ceb9814472bb250e13929cdd37c21cff *Webclient\interface\locale\ru\bank\images\op_bg2.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.423 Совпали: 727d5ad396dad698cb90d5239b85e872 *Webclient\interface\locale\ru\bank\images\op_bg2_1.gif и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.423 Совпали: 3bdc3d51c9e09ff432de832849910e6b *Webclient\interface\locale\ru\bank\lib\alfa.js и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
06.03.2014 14:02:32.423 Совпали: fc3ec179d6bf72bd2f89d6cfb46dd013 *Webclient\interface\locale\ru\bank\lib\banks.js и 0d65cf7f36c1c360823bb67e8f1a3267 *Webclient\document.txt
